event_id	event_type	genes	fully_annotated	min_abs_delta	median_abs_delta	total_usage_denominator
cassette:chr8:66922114-66922323:66922385-66922613:66922114-66922613	cassette	SNHG6	True	0.00471848040192524	0.022932515292817368	16467
alt_acceptor:chr1:39561122-39561684:39561122-39561727	alt_acceptor	PABPC4	True	0.004676180553872977	0.02544604518288729	1357
alt_acceptor:chr12:56116659-56116774:56116659-56117481	alt_acceptor	RPL41	False	0.0046511627906976605	0.018106237082484156	2349
cassette:chr17:16432300-16433573:16433698-16434889:16432300-16434889	cassette	TRPV2	True	0.004630140006614436	0.028147101949284103	718
cassette:chr12:56116659-56116774:56116799-56117481:56116659-56117481	cassette	RPL41	False	0.00462962962962965	0.017583115446800635	2384
cassette:chr16:634797-634888:635063-635280:634797-635280	cassette	METTL26	True	0.00462573591253157	0.06177262205359019	1840
alt_acceptor:chr16:634797-634888:634797-635280	alt_acceptor	METTL26	True	0.00462573591253157	0.06168883382477813	1834
cassette:chr16:634797-634888:634894-635280:634797-635280	cassette	METTL26	False	0.00462573591253157	0.06168883382477813	1834
alt_acceptor:chr5:57214193-57221375:57214193-57230845	alt_acceptor	GPBP1	True	0.004608294930875612	0.08188837815852576	636
alt_donor:chr16:89873859-89883350:89874893-89883350	alt_donor	TCF25	False	0.004578967085735464	0.010169414556572665	6089
alt_donor:chr13:75526639-75530113:75527851-75530113	alt_donor	COMMD6	True	0.004575209492815202	0.005880953727140925	24910
cassette:chr16:2772102-2773753:2775556-2776992:2772102-2776992	cassette	ELOB	True	0.004544750296958111	0.011232525832924944	12054
alt_donor:chr19:54201609-54207397:54206462-54207397	alt_donor	RPS9	True	0.004527383626980302	0.007848504268974115	154731
alt_donor:chr16:2772102-2776992:2775556-2776992	alt_donor	ELOB	True	0.0045267596161307835	0.011247286630095086	12017
alt_donor:chr8:66922114-66922613:66922392-66922613	alt_donor	SNHG6	True	0.0045013856791669415	0.023718394043713315	14749
cassette:chr14:64924126-64926009:64931104-64932137:64924126-64932137	cassette	CHURC1,CHURC1-FNTB	False	0.004491757624758508	0.031174585372940544	3027
alt_acceptor:chr13:114286629-114291488:114286629-114291633	alt_acceptor	UPF3A	False	0.004488471990882759	0.010730977613717552	962
cassette:chr19:54201609-54206275:54206462-54207397:54201609-54207397	cassette	RPS9	True	0.0044876873760082425	0.007778831514209883	156520
alt_donor:chr20:2461793-2462635:2461939-2462635	alt_donor	SNRPB	True	0.004470399189430929	0.03093198767710642	5890
alt_donor:chr1:92837630-92840550:92837633-92840550	alt_donor	RPL5	False	0.004462617061049152	0.006279939104819711	104265
cassette:chr6:85677492-85677794:85677875-85677953:85677492-85677953	cassette	ENSG00000271793,SNHG5	True	0.004399031458774516	0.013636432294559298	39147
alt_acceptor:chr5:77693352-77705565:77693352-77708241	alt_acceptor	TBCA	True	0.004342344866227763	0.017063492063492065	1234
alt_donor:chr6:166858259-166934090:166931118-166934090	alt_donor	ENSG00000249141,RNASET2	True	0.004291845493562232	0.014934840272171606	2424
cassette:chr1:109402090-109402312:109410014-109411010:109402090-109411010	cassette	PSMA5	True	0.004282951091461706	0.03072033898305082	1533
cassette:chr1:40374223-40403683:40403746-40406735:40374223-40406735	cassette	SMAP2	False	0.004275286757038584	0.009630453713425038	1827
cassette:chr6:166858259-166892949:166931118-166934090:166858259-166934090	cassette	ENSG00000249141,RNASET2	False	0.00421940928270037	0.013877170301318853	2515
alt_donor:chr12:56116799-56117481:56117211-56117481	alt_donor	RPL41	True	0.004215598091927073	0.005754327467064842	17241
cassette:chr12:56116799-56117197:56117211-56117481:56116799-56117481	cassette	RPL41	True	0.004215598091927064	0.005746586782096108	17250
cassette:chr12:56116799-56117193:56117211-56117481:56116799-56117481	cassette	RPL41	False	0.004205383898667869	0.005756987482548381	17256
alt_acceptor:chr22:39313310-39313624:39313310-39314106	alt_acceptor	RPL3	True	0.004167453402745934	0.011444017710641494	1673
alt_acceptor:chr12:56724523-56724961:56724523-56725262	alt_acceptor	NACA,ENSG00000285625	True	0.004147729779817321	0.02931750172665641	1360
alt_acceptor:chr17:7577916-7578164:7577916-7578226	alt_acceptor	SENP3-EIF4A1,EIF4A1	True	0.004093567251461927	0.0061270395059973	3002
alt_donor:chr1:109402090-109411010:109410014-109411010	alt_donor	PSMA5	True	0.003936649524416327	0.03134796238244514	1443
cassette:chr14:22830254-22830963:22833482-22834171:22830254-22834171	cassette	MRPL52	True	0.0038567493112947604	0.010407631457256483	4587
cassette:chr1:109402090-109409653:109410014-109411010:109402090-109411010	cassette	PSMA5	False	0.0038373328858309907	0.03094211822660098	1460
alt_donor:chr1:209777487-209782055:209781458-209782055	alt_donor	TRAF3IP3	True	0.0038094551397601364	0.013018266361446106	3232
cassette:chr1:209777487-209779314:209781458-209782055:209777487-209782055	cassette	TRAF3IP3	True	0.0038065345509792348	0.012825768228273526	3249
alt_donor:chr5:96722698-96727488:96722718-96727488	alt_donor	CAST	False	0.003798006557591438	0.020726495726495764	2220
alt_donor:chr14:22830254-22834171:22833482-22834171	alt_donor	MRPL52	True	0.00378735136038319	0.010663082219870283	4565
alt_acceptor:chr19:39433418-39433493:39433418-39433521	alt_acceptor	RPS16	True	0.0037851230288942894	0.006821539458077388	173689
alt_donor:chr11:17075197-17077167:17075623-17077167	alt_donor	RPS13	False	0.0037816530558785547	0.004664427849340819	25284
cassette:chr11:17075197-17075588:17075623-17077167:17075197-17077167	cassette	RPS13	False	0.003780179722959187	0.0046626431039168414	25299
cassette:chr11:17075197-17075491:17075623-17077167:17075197-17077167	cassette	RPS13	False	0.003778737379089403	0.0046647782765115164	25287
alt_acceptor:chr11:62676639-62676812:62676639-62677517	alt_acceptor	UBXN1	True	0.0037453183520599342	0.009142820680237251	11146
alt_donor:chr17:16432300-16434889:16433698-16434889	alt_donor	TRPV2	True	0.0037277537277537257	0.02928378052596981	691
alt_donor:chr2:231708751-231711347:231710676-231711347	alt_donor	PTMA	True	0.003727425266925488	0.004688089014248054	27432
alt_donor:chr1:40374223-40406735:40403746-40406735	alt_donor	SMAP2	False	0.0036866359447004227	0.0072142657385675935	1839
cassette:chr12:56116799-56117188:56117211-56117481:56116799-56117481	cassette	RPL41	True	0.0036799993965669353	0.005295296427855367	18799
alt_acceptor:chr4:673401-673911:673401-686531	alt_acceptor	ATP5ME	False	0.0036496350364964014	0.006600951073066352	6935
cassette:chr1:209777487-209779430:209781458-209782055:209777487-209782055	cassette	TRAF3IP3	False	0.003578322896558239	0.01258531948406999	3273
cassette:chr13:114286629-114291488:114291544-114291633:114286629-114291633	cassette	UPF3A	False	0.0035714285714285587	0.008990846526257312	1060
alt_acceptor:chr1:20779911-20780344:20779911-20787194	alt_acceptor	HP1BP3	True	0.003528581510232831	0.02927007042933316	1424
alt_donor:chr12:56116799-56117188:56116863-56117188	alt_donor	RPL41	False	0.0035147868237179747	0.01226658043878509	3862
cassette:chr5:134764092-134766902:134767060-134770902:134764092-134770902	cassette	DDX46	False	0.003459352606869359	0.0073386961622256	1995
alt_donor:chr5:134764092-134770902:134767060-134770902	alt_donor	DDX46	True	0.0034593526068692846	0.0073589044764334685	1987
alt_acceptor:chr1:145925927-145926040:145925927-145926481	alt_acceptor	ENSG00000289565,RBM8A	False	0.003434958013702305	0.0047119793100594	6108
alt_acceptor:chr1:32631879-32632207:32631879-32633644	alt_acceptor	ZBTB8OS	True	0.00343145226866157	0.016604555057836597	1664
alt_donor:chr11:65499423-65499688:65499512-65499688	alt_donor		False	0.0033777287818384516	0.014949118590064973	3952
cassette:chr1:145925927-145926040:145926177-145926481:145925927-145926481	cassette	ENSG00000289565,RBM8A	False	0.0033448237828849203	0.004565894022927786	6254
cassette:chr1:209777487-209778110:209779374-209782055:209777487-209782055	cassette	TRAF3IP3	False	0.0033333333333332993	0.008525012569130186	570
alt_acceptor:chr11:65499423-65499512:65499423-65499753	alt_acceptor		False	0.003330363844827766	0.00781557922668924	22847
alt_acceptor:chr6:30345573-30346431:30345573-30346438	alt_acceptor	TRIM39-RPP21,RPP21	False	0.003328901268476403	0.01344783445116593	1474
alt_acceptor:chr1:20779911-20780344:20779911-20780349	alt_acceptor	HP1BP3	True	0.003235354856474193	0.03524647579021095	1415
cassette:chr11:62676639-62676812:62677005-62677517:62676639-62677517	cassette	UBXN1	True	0.003225806451612856	0.008661163528402016	11808
alt_donor:chr13:45338776-45339993:45339602-45339993	alt_donor	TPT1	True	0.0031720856463124504	0.008202381556693283	12434
cassette:chr13:45338776-45339570:45339602-45339993:45338776-45339993	cassette	TPT1	False	0.003172085646312439	0.008194812360652448	12448
alt_acceptor:chr11:119017545-119017924:119017545-119017957	alt_acceptor	RPS25	True	0.0031271619988939925	0.005822877399393389	32538
cassette:chr12:53295639-53296243:53297924-53298044:53295639-53298044	cassette	PFDN5,ENSG00000288663	True	0.003098630131110447	0.005910204598096214	39455
alt_donor:chr12:53295639-53298044:53297924-53298044	alt_donor	PFDN5,ENSG00000288663	True	0.0030978962724607867	0.005908635053883557	39450
cassette:chr12:53295639-53295838:53297924-53298044:53295639-53298044	cassette	PFDN5,ENSG00000288663	True	0.003093679674877725	0.005891438492102108	39543
cassette:chr12:53295639-53297849:53297924-53298044:53295639-53298044	cassette	PFDN5,ENSG00000288663	True	0.003093031442682692	0.00586022960621424	39708
alt_acceptor:chr14:22565137-22569993:22565137-22575058	alt_acceptor	DAD1	False	0.003076923076923077	0.01835594470141134	7682
cassette:chr5:181237042-181238098:181238239-181239066:181237042-181239066	cassette	RACK1	True	0.0030621091627631714	0.003928509131810587	14131
alt_donor:chr5:181237042-181239066:181238239-181239066	alt_donor	RACK1	True	0.003061968235457251	0.003919614754322144	14119
cassette:chr5:181237042-181237586:181238239-181239066:181237042-181239066	cassette	RACK1	False	0.0030513436110597425	0.003886555698575933	14391
cassette:chr1:209777487-209778110:209781458-209782055:209777487-209782055	cassette	TRAF3IP3	True	0.003050921904709125	0.008594408040990542	3692
cassette:chr5:181237042-181237224:181238239-181239066:181237042-181239066	cassette	RACK1	True	0.003020623080298379	0.0037976416501105392	14246
alt_acceptor:chr10:7802854-7806973:7802854-7807658	alt_acceptor	ATP5F1C	True	0.003007696775358615	0.007499476882663614	10239
alt_donor:chr1:45616703-45618060:45617591-45618060	alt_donor	NASP	True	0.003003941170816111	0.01270789504038498	1826
alt_acceptor:chr12:53295941-53296243:53295941-53297849	alt_acceptor	PFDN5,ENSG00000288663	True	0.0029870129870129825	0.007702562227904497	2256
cassette:chr12:53295941-53296243:53296551-53297849:53295941-53297849	cassette	PFDN5,ENSG00000288663	True	0.0029761904761904656	0.007708397593481242	2417
cassette:chr8:66922114-66922323:66922392-66922613:66922114-66922613	cassette	SNHG6	True	0.002926562440655145	0.01667611068312508	21152
alt_acceptor:chr9:98005153-98007633:98005153-98011270	alt_acceptor	ANP32B	False	0.002894356005788712	0.006645352144726363	1958
alt_donor:chrY:19276932-19552862:19405187-19552862	alt_donor		False	0.0028848860118209085	0.020938403428376884	5431
alt_acceptor:chr14:69768674-69768797:69768674-69769181	alt_acceptor	SRSF5	True	0.002854910445967085	0.010445596995789452	3828
alt_donor:chr2:178485757-178490658:178489014-178490658	alt_donor	PLEKHA3	True	0.0028142589118198558	0.031578947368421095	649
alt_donor:chr7:22813185-22822676:22818048-22822676	alt_donor	TOMM7	True	0.002803714484306316	0.005944434523119545	22046
alt_acceptor:chr15:43793083-43793686:43793083-43793709	alt_acceptor	SERF2	True	0.002801815860405731	0.004009320370119377	10082
alt_donor:chr2:231711419-231712442:231711983-231712442	alt_donor	PTMA	False	0.0027788205218366446	0.004874373340519771	51834
cassette:chr7:22813185-22817411:22818048-22822676:22813185-22822676	cassette	TOMM7	True	0.0027739643488370325	0.005941773873044065	22094
alt_donor:chrX:154399941-154400701:154400626-154400701	alt_donor	RPL10	True	0.0027562133230798567	0.0030539465534055307	514836
cassette:chrX:154399941-154400557:154400626-154400701:154399941-154400701	cassette	RPL10	False	0.0027554469005400817	0.0030212112294429327	514923
alt_donor:chr13:46771496-46777455:46775692-46777455	alt_donor	ESD	True	0.0027422834384334127	0.009643497215788166	3346
cassette:chrX:154399941-154400463:154400626-154400701:154399941-154400701	cassette	RPL10	True	0.002706248273883216	0.002980674236897851	521092
cassette:chr10:68901471-68906225:68906337-68906710:68901471-68906710	cassette	DDX50	True	0.0026737967914438054	0.11411523259349343	290
alt_donor:chrX:153785973-153786354:153786272-153786354	alt_donor	IDH3G	False	0.0026595744680851063	0.006803530433163785	3025
cassette:chr2:231711419-231711886:231711983-231712442:231711419-231712442	cassette	PTMA	False	0.002648703330076718	0.004704005633763331	53489
alt_acceptor:chr16:2772102-2775450:2772102-2776992	alt_acceptor	ELOB	True	0.0026485183996941553	0.0061130987144644156	23940
alt_donor:chr10:7802854-7807658:7807010-7807658	alt_donor	ATP5F1C	True	0.002617719574019432	0.00826349460520312	10032
alt_acceptor:chr6:85677492-85677794:85677492-85678135	alt_acceptor	SNHG5	True	0.002605736509479817	0.008422586572406854	31695
cassette:chr6:85677492-85677794:85677875-85678135:85677492-85678135	cassette	SNHG5	True	0.0026016418127945418	0.008422309357292213	31701
cassette:chr3:172506919-172509216:172509321-172514860:172506919-172514860	cassette	TNFSF10	True	0.0025542784163474774	0.011854116460912223	2609
alt_acceptor:chr20:34228193-34335949:34228193-34409138	alt_acceptor		False	0.0025516121549524345	0.010506812326489132	13713
alt_donor:chr4:109684549-109685250:109684646-109685250	alt_donor	MCUB	False	0.002545754781890737	0.017573868197042892	1166
alt_acceptor:chr1:173486401-173487734:173486401-173499321	alt_acceptor	PRDX6	False	0.0025221637510074446	0.007201186549386118	2496
alt_donor:chr1:153990802-153991114:153991034-153991114	alt_donor	RPS27	True	0.002513138713329477	0.0038847499417090647	181603
cassette:chr1:153990802-153990913:153991034-153991114:153990802-153991114	cassette	RPS27	True	0.0024927370893945656	0.003878936740920959	181651
cassette:chr6:85677492-85677794:85678032-85678135:85677492-85678135	cassette	ENSG00000271793,SNHG5	True	0.0024702275887409364	0.007997453393386589	33052
alt_donor:chr1:153543923-153544653:153543939-153544653	alt_donor	S100A4	True	0.002456701251504101	0.0030000375765236176	61701
cassette:chr1:45616703-45617462:45617591-45618060:45616703-45618060	cassette	NASP	True	0.002452042022420775	0.012019070044622715	1937
cassette:chr16:2772102-2775450:2775556-2776992:2772102-2776992	cassette	ELOB	True	0.002439146632808198	0.005347948692680848	27637
alt_acceptor:chr20:35739017-35740524:35739017-35740823	alt_acceptor	RBM39	True	0.0024302093718843176	0.06718606833360932	1818
alt_donor:chr5:32591685-32601004:32599069-32601004	alt_donor	SUB1	True	0.0024034714238391243	0.006911609531926552	6034
alt_acceptor:chr10:100523929-100526195:100523929-100526398	alt_acceptor	NDUFB8	False	0.002290929409573478	0.009784872621916452	10458
cassette:chr10:72216138-72220053:72224056-72230365:72216138-72230365	cassette	ANAPC16	False	0.002274618585298205	0.025097570984528306	546
alt_acceptor:chr9:7798637-7799460:7798637-7799546	alt_acceptor	DMAC1	False	0.0022656471254601795	0.022875995532245508	923
alt_acceptor:chr14:22830254-22830963:22830254-22833417	alt_acceptor	MRPL52	True	0.0022379483457327792	0.012843100190775721	2949
cassette:chr5:32591685-32598960:32599069-32601004:32591685-32601004	cassette	SUB1	True	0.002211684772992606	0.0064044153767615075	6619
alt_acceptor:chr9:19376651-19378367:19376651-19378392	alt_acceptor	RPS6	False	0.0022075173978194362	0.0027420408081049175	114569
cassette:chr10:7802854-7806973:7807010-7807658:7802854-7807658	cassette	ATP5F1C	True	0.002205976657688846	0.00678474009477098	12027
alt_acceptor:chr2:231711419-231711889:231711419-231712442	alt_acceptor	PTMA	False	0.0021629601603452286	0.0048730153053098135	49808
alt_acceptor:chr3:101681215-101682428:101681215-101682770	alt_acceptor	RPL24	True	0.0021526984413997585	0.003667825473796127	102279
cassette:chr3:101681215-101682428:101682509-101682770:101681215-101682770	cassette	RPL24	False	0.0021526984413997585	0.0036676779208403842	102281
cassette:chr2:231711419-231711889:231711947-231712442:231711419-231712442	cassette	PTMA	False	0.0021493729282681118	0.004867759908722791	49910
alt_acceptor:chr9:32553944-32558909:32553944-32572880	alt_acceptor	NDUFB6	True	0.0021342559309849296	0.0047210709425055675	2852
cassette:chr2:231711419-231711889:231711977-231712442:231711419-231712442	cassette	PTMA	False	0.0021268977706102588	0.004848723649473363	50540
alt_donor:chr17:7313097-7313211:7313124-7313211	alt_donor	GPS2,ENSG00000261915	True	0.002122750346100599	0.016439501527754724	1430
alt_acceptor:chr14:92117642-92118848:92117642-92121641	alt_acceptor	NDUFB1	True	0.002122375254007677	0.006804792120706092	6380
cassette:chr16:66552793-66558189:66563217-66565885:66552793-66565885	cassette	CKLF,CKLF-CMTM1	True	0.0021163613975681006	0.004918936319478984	8369
alt_donor:chr16:56683230-56683957:56683386-56683957	alt_donor	MT1X	True	0.0021130229880281792	0.021146045946729253	1673
cassette:chr9:32553944-32558909:32558954-32572880:32553944-32572880	cassette	NDUFB6	True	0.0021124708624709054	0.004690629735593754	2868
cassette:chr2:230176724-230177537:230178255-230183571:230176724-230183571	cassette	SP110	False	0.0021099977423891803	0.00728958705474414	1688
alt_acceptor:chr2:74472252-74472357:74472252-74472568	alt_acceptor	MRPL53,CCDC142	True	0.0020525451559934016	0.02316271963330785	2224
alt_acceptor:chr6:29725306-29725446:29725306-29725451	alt_acceptor	HLA-F	True	0.0020288487781944253	0.009214411482859786	5807
alt_acceptor:chrX:153785973-153786211:153785973-153786354	alt_acceptor	IDH3G	False	0.001996007984031989	0.003954251539307729	4489
alt_donor:chr21:33903639-33903934:33903656-33903934	alt_donor	ATP5PO	True	0.001989405260357624	0.002412899778973576	17185
alt_acceptor:chr14:22565137-22575058:22565137-22588946	alt_acceptor	DAD1	True	0.0019823670896620404	0.0033685725316005	7656
cassette:chr14:22565137-22575058:22575233-22588946:22565137-22588946	cassette	DAD1	True	0.0019719336327148618	0.003150180396133906	7926
alt_donor:chr14:69768674-69769181:69768896-69769181	alt_donor	SRSF5	True	0.0019694094646656316	0.005470288568462118	8624
cassette:chr9:32553944-32558909:32571052-32572880:32553944-32572880	cassette	NDUFB6	True	0.0019057219662057534	0.004248136877311015	3087
cassette:chr6:10751234-10755141:10770204-10829006:10751234-10829006	cassette	TMEM14B	False	0.0019027849852966128	0.018257389162561533	911
alt_donor:chr17:41689069-41690087:41689941-41690087	alt_donor	EIF1	True	0.0018966428253478235	0.002900451798764584	26188
cassette:chr6:10751234-10755141:10827824-10829006:10751234-10829006	cassette	TMEM14B	False	0.0018634466308884434	0.02239096573208721	802
cassette:chr3:195345317-195357690:195365565-195381008:195345317-195381008	cassette	ACAP2	True	0.0018539951989026	0.041886852123685744	1513
cassette:chrX:153785973-153786211:153786272-153786354:153785973-153786354	cassette	IDH3G	False	0.0018501387604070718	0.0035819453039475646	4929
cassette:chr8:99887618-99891907:99892047-99893638:99887618-99893638	cassette	COX6C	False	0.0018301736035446492	0.003526835236382697	12019
alt_acceptor:chr8:99887618-99891907:99887618-99893638	alt_acceptor	COX6C	False	0.0018177964910967015	0.0035338245636877264	11992
alt_acceptor:chr19:39329073-39329543:39329073-39333076	alt_acceptor	GMFG	True	0.001815265796515475	0.002465342458899067	21745
alt_donor:chr20:37236709-37241302:37238449-37241302	alt_donor	RPN2	True	0.0018029350104821207	0.005736946007803723	2681
cassette:chr2:74472252-74472357:74472470-74472568:74472252-74472568	cassette	MRPL53,CCDC142	True	0.0017889326480208245	0.022722742439881205	2319
cassette:chr14:69768674-69768797:69768896-69769181:69768674-69769181	cassette	SRSF5	True	0.0017888871429779796	0.005052571334791478	9295
alt_donor:chr11:314356-314921:314809-314921	alt_donor	IFITM1	True	0.0017465329123536044	0.007641562500974475	6494
alt_donor:chr11:61964891-61965368:61965112-61965368	alt_donor	FTH1	True	0.0017301038062283738	0.006827327814994121	5032
alt_acceptor:chr19:38632496-38632600:38632496-38634992	alt_acceptor	EIF3K	True	0.001726102116201167	0.008810852176430795	20740
cassette:chr19:38632496-38632600:38633516-38634992:38632496-38634992	cassette	EIF3K	False	0.001726102116201167	0.008791421002302513	20759
cassette:chr2:231711419-231711889:231711983-231712442:231711419-231712442	cassette	PTMA	False	0.0017164788918236917	0.003610089109643333	68771
alt_acceptor:chr7:22813185-22817999:22813185-22822676	alt_acceptor	TOMM7	True	0.0017118323317660833	0.0037741563359741104	39344
cassette:chr20:62308178-62308367:62308470-62308654:62308178-62308654	cassette	ADRM1	False	0.0016967126193000448	0.01110761460846521	4090
cassette:chr8:99887618-99891907:99892052-99893638:99887618-99893638	cassette	COX6C	False	0.0016860703296680546	0.003466688032527643	12475
cassette:chr17:41689069-41689777:41689941-41690087:41689069-41690087	cassette	EIF1	True	0.0016852043801819372	0.002664691283833731	26888
cassette:chr19:39329073-39329543:39329626-39333076:39329073-39333076	cassette	GMFG	True	0.0016777568354663375	0.002093996207648441	23186
alt_acceptor:chr16:18789118-18790243:18789118-18790309	alt_acceptor	RPS15A	True	0.0016719967090858424	0.006015162235065927	9659
cassette:chr22:37886845-37886949:37887071-37888425:37886845-37888425	cassette	EIF3L	True	0.001658189764621694	0.0024677406068820736	23271
alt_donor:chr18:2667031-2688393:2674145-2688393	alt_donor	SMCHD1	False	0.0016571106618499983	0.008462672452158433	2858
cassette:chr18:2667031-2673016:2674145-2688393:2667031-2688393	cassette	SMCHD1	False	0.0016421718549378683	0.008462672452158426	2862
cassette:chr18:2667031-2673280:2674145-2688393:2667031-2688393	cassette	SMCHD1	False	0.0016202966389230467	0.008228632803965907	2976
alt_donor:chr17:42998831-43002672:43000102-43002672	alt_donor	RPL27	True	0.0016185121881985513	0.0029200583101414196	107176
cassette:chr15:43800784-43801131:43801187-43801517:43800784-43801517	cassette	SERF2,HYPK	True	0.0016122346974850599	0.005383256964875294	3540
cassette:chr17:42998831-42999932:43000102-43002672:42998831-43002672	cassette	RPL27	True	0.0015997250001746899	0.0028748186448648294	108772
alt_donor:chr1:173864304-173865228:173864704-173865228	alt_donor	GAS5	True	0.0015852276002536365	0.00225045610289668	13329
cassette:chr1:173864304-173864674:173864704-173865228:173864304-173865228	cassette	GAS5	True	0.0015850610342289517	0.002232908259106492	13503
alt_donor:chr19:38632496-38634992:38632678-38634992	alt_donor	EIF3K	True	0.0015615377206219297	0.005823029027889304	33035
alt_acceptor:chr6:33065347-33068637:33065347-33069018	alt_acceptor	HLA-DPA1	False	0.0015485203028217098	0.0030439899030730855	14035
cassette:chr14:64924126-64926009:64926080-64932137:64924126-64932137	cassette	CHURC1,CHURC1-FNTB	True	0.0015458225984542606	0.016595748449525216	5068
cassette:chr12:124911899-124913039:124913267-124913723:124911899-124913723	cassette		False	0.0015273462209662025	0.010535525380364615	25488
cassette:chr6:33065347-33068637:33068804-33069018:33065347-33069018	cassette	HLA-DPA1	False	0.0015154066341135364	0.0029719382280480877	14329
alt_donor:chr6:32517752-32580246:32579104-32580246	alt_donor	HLA-DRB1	False	0.0014749262536873156	0.006426573674148552	6680
cassette:chr7:22813185-22817999:22818048-22822676:22813185-22822676	cassette	TOMM7	True	0.0014669208886196605	0.0034977783999194934	42877
alt_donor:chr19:35903903-35904119:35903933-35904119	alt_donor	HCST	False	0.0014630012775928014	0.005956228527485452	20668
cassette:chr6:32517752-32518053:32579104-32580246:32517752-32580246	cassette	HLA-DRB5,HLA-DRB1	False	0.0014471780028944004	0.0061385680462536785	6919
cassette:chr3:157150381-157151728:157151930-157152176:157150381-157152176	cassette	CCNL1	True	0.001422475106685639	0.029163372859025025	1067
alt_donor:chrX:54815678-54815880:54815690-54815880	alt_donor	MAGED2	False	0.0014170133016409917	0.02286246102569616	1298
alt_donor:chr15:43800784-43801517:43801187-43801517	alt_donor	SERF2,HYPK	True	0.0014152004838051853	0.006045120248559573	3290
alt_donor:chr3:101681215-101682770:101682492-101682770	alt_donor	RPL24	True	0.0014091156377180041	0.003235892109185214	118158
cassette:chr3:101681215-101682470:101682492-101682770:101681215-101682770	cassette	RPL24	False	0.0014091156377179503	0.003235892109185179	118158
cassette:chr3:101681215-101682240:101682492-101682770:101681215-101682770	cassette	RPL24	False	0.0014091156377179503	0.003206530281832154	118178
alt_acceptor:chr19:7629860-7630572:7629860-7630623	alt_acceptor	PET100,ENSG00000268400	True	0.0013721494420184666	0.0030220283933155567	4441
alt_donor:chr5:140645678-140647255:140645725-140647255	alt_donor	NDUFA2	True	0.0013700336280980663	0.005837324681886968	6027
cassette:chr19:38632496-38632600:38632678-38634992:38632496-38634992	cassette	EIF3K	True	0.0013683591887426738	0.005482585171981913	36149
alt_acceptor:chr3:172506919-172509216:172506919-172514860	alt_acceptor	TNFSF10	True	0.001322751322751392	0.012068522096584156	2578
alt_acceptor:chr6:29944616-29945058:29944616-30009144	alt_acceptor	HLA-A	False	0.001303052866716281	0.016849477234748556	802
alt_acceptor:chr8:116645103-116646465:116645103-116646470	alt_acceptor	EIF3H	False	0.0012750896886840409	0.002817846458890554	11710
alt_donor:chr20:62308178-62308654:62308470-62308654	alt_donor	ADRM1	False	0.0012748597654258023	0.01248683737347403	3838
alt_donor:chr9:21007119-21011588:21008146-21011588	alt_donor	HACD4	True	0.0012673200405542429	0.009899512246681851	1040
alt_acceptor:chr19:1106459-1106539:1106459-1106572	alt_acceptor	GPX4	True	0.0011835329918800097	0.007751625686931163	17736
alt_acceptor:chr14:77715879-77717495:77715879-77717501	alt_acceptor	SLIRP	True	0.0011784511784511675	0.007593115878507306	2411
alt_acceptor:chr9:89332986-89334024:89332986-89334521	alt_acceptor	SECISBP2	True	0.0011750881316098527	0.07284582886992526	526
cassette:chr3:101681215-101682428:101682492-101682770:101681215-101682770	cassette	RPL24	True	0.001165325743892831	0.0027269260639524173	137125
alt_donor:chr11:105041719-105043482:105043134-105043482	alt_donor	CARD16	False	0.0011111111111110628	0.0029545992379616526	7331
cassette:chr14:22830254-22833417:22833482-22834171:22830254-22834171	cassette	MRPL52	True	0.0010990017400860363	0.0061328849820945774	5330
cassette:chr6:32517752-32553375:32579104-32580246:32517752-32580246	cassette	HLA-DRB1	False	0.0010857763300760048	0.0037823139771643866	11188
alt_acceptor:chr19:58394595-58394681:58394595-58394708	alt_acceptor	RPS5	True	0.0010727541472712598	0.002243528671803663	98988
alt_acceptor:chr19:55388048-55388242:55388048-55391553	alt_acceptor	RPL28	True	0.0010695980624976231	0.0011564518856883588	303570
alt_acceptor:chr11:65499305-65499618:65499305-65499641	alt_acceptor	MALAT1	False	0.0010692421197643354	0.01883339545503765	39416
alt_donor:chr14:64924126-64932137:64926080-64932137	alt_donor	CHURC1,CHURC1-FNTB	True	0.001064103949654574	0.015255240027045307	4410
alt_donor:chr2:231708751-231711347:231710584-231711347	alt_donor	PTMA	True	0.0010272213662043672	0.0021436063103930647	27406
alt_acceptor:chr21:33904021-33907340:33904021-33912288	alt_acceptor	ATP5PO	True	0.0010252292492592963	0.003929477210672161	9407
cassette:chr21:33904021-33907340:33909211-33912288:33904021-33912288	cassette	ENSG00000249209,ATP5PO	True	0.0010202743080354182	0.0039265677612778105	9443
alt_donor:chr12:56116659-56117481:56117211-56117481	alt_donor	RPL41	False	0.0009776763157349593	0.0024031634888711717	17177
alt_donor:chr12:53295941-53297849:53296275-53297849	alt_donor	PFDN5,ENSG00000288663	True	0.00097179005597137	0.002776053215668717	6170
alt_donor:chr18:9124983-9134185:9126907-9134185	alt_donor	NDUFV2,ENSG00000265257	False	0.0009624284085814037	0.0061076710881558865	8001
cassette:chr9:21007119-21008020:21008146-21011588:21007119-21011588	cassette	HACD4	True	0.0009316770186335033	0.0055589803879344535	3141
alt_acceptor:chr9:133350319-133350596:133350319-133350656	alt_acceptor	RPL7A	True	0.0009291521486642917	0.0024632842338690453	18854
